PlaceID,FacilityName,Latitude,Longitude,StreetAddress,City,County,ZipCode,RegionalWaterBoard,OperationalYear,ShutdownYear,DataSource,CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,TotalHerdSize,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
704782,Manuel Mendes Dairy,37.1916,-121.0258,29744 Cottonwood Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11096,2023,600,90,200,0,0,100,0,990,1,1,1
704783,5N Cattle,37.1877,-121.0029,28470 West Cottonwood Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11097,2023,0,0,65,1140,0,0,0,1205,1,1,0
704784,Fahey Dairy,37.1224,-121.0039,28326 Fahey Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11098,2023,0,0,0,0,0,0,0,0,2a,2a,0
704972,Oakbend Dairy,36.2164,-119.2011,23561 Road 168,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11099,2023,0,126,1073,0,0,0,0,1199,1,1,0
704978,"Mancebo Holstein Dairy, LP #3",36.1876,-119.2568,14111 Avenue 220,Tulare,Tulare,93274,5F,#N/A,#N/A,#N/A,11100,2023,0,0,990,0,0,0,0,990,2a,3b,0
704996,"former Jacobus Degroot Dairy #2, de Groot Feedlot",36.3563,-119.3757,8827 Avenue 312,Visalia,Tulare,93291,5F,#N/A,#N/A,#N/A,11101,2023,0,100,600,200,0,0,0,900,2a,3b,0
705002,Double D Dairy,36.3471,-119.231,15276 Ivanhoe Drive,Visalia,Tulare,93291,5F,#N/A,#N/A,#N/A,11102,2023,315,30,65,0,0,0,0,410,1,1,1
705006,Double M Jerseys Dairy,36.0852,-119.3131,11595 Avenue 164,Tipton,Tulare,93272,5F,#N/A,#N/A,#N/A,11103,2023,362,61,0,0,0,0,0,423,1,1,1
705088,Timinsky Dairy,39.6736,-122.2488,3552 County Road D,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11104,2023,0,0,0,0,0,0,0,0,2b,2b,0
705089,Martins Family Dairy,39.7491,-122.2412,4489 County Rd E,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11105,2023,0,0,0,0,0,0,0,0,2b,2e,0
705090,Schager Dairy,39.7908,-122.1847,4924 County Rd KK,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11106,2023,0,0,0,0,0,0,0,0,2a,2a,0
705091,Paul Schmidt Dairy,39.7734,-122.1845,4733 County Road L,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11107,2023,25,10,14,20,10,10,0,89,3a,3a,1
705093,Amaral Dairy,39.7747,-122.1613,4715 County Rd N,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11108,2023,150,51,61,56,33,10,0,361,1,1,1
705094,Silveira Jerstein Dairy,39.765,-122.1407,4628 County Rd P,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11109,2023,80,10,15,15,0,0,0,120,1,1,1
705095,Zuppan Dairy,39.7767,-122.1228,4740 County Rd QQ,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11110,2023,475,40,200,250,110,60,0,1135,1,1,1
705096,Ed Fumasi Dairy,39.7237,-122.1033,4150 County Road S,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11111,2023,0,0,0,0,0,0,0,0,2a,2a,0
705098,Creek Dairy,39.6591,-122.1005,3414 County Rd S,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11112,2023,0,12,32,22,30,25,0,121,2a,3a,0
705100,Edwin Clementino Dairy,39.6818,-122.0786,3669 County Rd U,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11113,2023,0,0,0,0,0,0,0,0,2a,2c,0
705102,S/K Dairy,39.7969,-122.1224,7170 Cutting Avenue,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11114,2023,0,0,0,0,0,0,0,0,2a,2a,0
705105,Corona Dairy,39.7913,-122.1974,4918 Hwy 99 West,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11115,2023,0,0,0,0,0,0,0,0,2a,2a,0
705109,Leo and Ida Martin Dairy,39.7768,-122.1111,7266 Lindsay Avenue,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11116,2023,0,0,0,0,0,0,0,0,2a,2a,0
705112,Boer Dairy/ M&H Jerseys,39.5723,-122.21,6355 Road 42,Willows,Glenn,95988,5S,#N/A,#N/A,#N/A,11117,2023,0,0,0,0,0,0,0,0,2a,2e,0
705113,"Gomes Holstein Dairy, Inc.",39.5729,-122.1169,2397 County Rd R,Willows,Glenn,95988,5S,#N/A,#N/A,#N/A,11118,2023,0,0,0,0,0,0,0,0,2a,2a,0
705115,Couto Dairy #2,39.5520509,-122.1037266,2187  County Rd S,Willows,Glenn,95988,5S,#N/A,#N/A,#N/A,12008,2023,0,0,0,0,0,0,0,0,2a,2a,0
705117,JSJ Dairy,39.5755,-122.0841,2451 County Rd TT,Willows,Glenn,95988,5S,#N/A,#N/A,#N/A,11119,2023,0,100,50,0,0,0,0,150,1,1,0
705120,Eugenio Azevedo Dairy #3,37.3312,-120.6639,9701 Atwater-Jordan Road,Atwater,Merced,95301,5S,#N/A,#N/A,#N/A,11120,2023,891,99,0,0,0,0,0,990,3a,3a,1
705123,Twin Star Dairy,37.2896,-120.6036,6480 West Bailey Road,Atwater,Merced,95301,5S,#N/A,#N/A,#N/A,11121,2023,821,113,350,360,101,3,0,1748,3a,3a,1
705124,Santa Rita Dairy,37.2867,-120.6354,7462 South Bert Crane Road,Atwater,Merced,95301,5S,#N/A,#N/A,#N/A,11122,2023,0,0,0,0,0,0,0,0,2b,2b,0
705129,Van Tol Dairy No 2,39.6532,-122.1686,6756 County Rd 30,Orland,Glenn,95963,5S,#N/A,#N/A,#N/A,11123,2023,1000,150,250,250,100,90,0,1840,1,1,1
705196,"Wickstrom Jersey Farms, Inc.",37.3697,-120.8688,5638 Columbus Avenue,Hilmar,Merced,95324,5S,2024,NaN,DDRDP,11124,2023,2400,350,300,525,0,0,0,3575,1,1,1
705198,Hilmar Holsteins Inc. #2,37.3809,-120.8687,6271 Columbus Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11125,2023,0,0,0,0,0,0,0,0,2b,2b,0
705203,Diniz Dairy,37.4279,-120.8657,9558 Columbus Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11126,2023,475,70,190,210,80,0,0,1025,1,1,1
705204,Cow Cents Feedlot,37.38431,-120.84372,19664  Crane Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,12009,2023,0,0,176,219,0,0,0,395,1,1,0
705219,Crane Dairy LLC,37.3825,-120.8619,20633 West Crane Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11127,2023,0,0,0,420,0,0,0,420,1,1,0
705229,GM Silva Dairy #2,37.3825,-120.856,20345 Crane Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11128,2023,0,0,0,0,0,0,0,0,2b,2b,0
705233,Joe Oliveira Dairy,37.3823,-120.8331,18900 Crane Avenue,Hilmar,Merced,95324,5S,2025,NaN,DDRDP,11129,2023,1200,54,445,420,321,200,0,2640,1,1,1
705237,Brad Nyman-Silva Dairy,37.3828,-120.8899,22120 Crane Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11130,2023,0,0,0,0,0,0,0,0,2a,2a,0
705238,Vierra Dairy Farms #3,37.403,-120.9226,7884 Faith Home Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11131,2023,304,0,0,262,0,0,0,566,1,1,1
705241,Nelson Dairy,37.3968,-120.84,19475 Geer Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11132,2023,0,0,168,153,0,0,0,321,1,1,0
705247,Luis Jorge,37.3959,-120.8786,21625 Geer Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11133,2023,0,0,0,0,20,0,0,20,1,1,0
705274,B & D Dairy,37.4277,-120.896,9579 Hultberg Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11134,2023,0,150,600,450,0,0,0,1200,1,1,0
705276,Live Oak H,37.433,-120.8521,9971 Lander Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11135,2023,400,200,0,0,0,0,0,600,1,1,1
705277,Jade Jerseys Dairy,37.4335,-120.8569,20426 Johnson Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11136,2023,400,50,0,0,0,0,0,450,1,1,1
705279,Live Oak Dairy,37.4335,-120.8706,21052 Johnson Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11137,2023,425,50,50,0,0,0,0,525,1,1,1
705281,AJ Borba Holsteins,37.3768,-120.9452,6480 Mitchell Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11138,2023,1413,326,520,655,212,220,0,3346,1,1,1
705283,Oslo Dairy,37.4278,-120.8569,9725 Lander Ave,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11139,2023,0,0,0,0,0,0,0,0,1,1,0
705284,Ahlem Prairie Flower,37.4065,-120.9318,8187 North Prairie Flower Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11140,2023,0,0,0,0,0,0,0,0,2a,2a,0
705286,A & M Teixeira Dairy (Virgil Kronberg Facility),37.3642,-120.8655,20777 Riverside Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11141,2023,0,0,0,0,0,0,0,0,1,1,0
705288,Ken Van Foeken Dairy #1,37.4264,-120.8909,22338 Short Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11142,2023,410,43,43,55,30,38,0,619,1,1,1
705290,Amaral Dairy Farms,37.4002,-120.8853,7706 Tegner Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11143,2023,0,0,0,300,0,0,0,300,1,1,0
705291,Amrit Takhar,37.3909,-120.8865,7078 Tegner Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11144,2023,0,0,0,40,200,0,0,240,2b,3f,0
705292,Antonio & Maria Teixeira Dairy,37.3937693,-120.8867687,7268  Tegner Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,12010,2023,0,0,0,0,0,0,0,0,2a,2e,0
705293,GM Silva Dairies #1,37.3716,-120.8641,20633 Turner Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11145,2023,1295,165,70,430,100,230,0,2290,3a,3a,1
705294,B-6 Dairy,37.372,-120.8878,22014 Turner Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11146,2023,1652,212,140,115,0,0,0,2119,1,1,1
705296,6D Dores Dairy,37.3741,-120.9549,25762 Turner Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11147,2023,847,64,157,185,0,0,0,1253,1,1,1
705297,Fanelli Dairy,37.4,-120.9069,7689 Washington Road,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11148,2023,615,130,432,0,0,0,0,1177,1,1,1
705298,Sousa Dairy,37.3852,-120.8146,18005 Williams Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11149,2023,0,0,0,0,0,0,0,0,1,1,0
705299,Live Oak Dairy D,37.3881,-120.898,22651 West Williams Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11150,2023,875,150,200,0,0,0,0,1225,1,1,1
705300,Vierra Dairy Farms #2,37.3902,-120.8985,22682 West Williams Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11151,2023,474,0,0,798,0,0,0,1272,1,1,1
705301,Mayo Dairy #1,37.284,-120.2708,11941 East Childs Avenue,Le Grand,Merced,95333,5S,2026,NaN,DDRDP,11152,2023,1890,230,535,265,0,0,0,2920,1,1,1
705303,Mayo Dairy #2,37.2826,-120.2665,12191 East Childs Avenue,Le Grand,Merced,95333,5S,#N/A,#N/A,#N/A,11153,2023,190,40,0,0,0,0,0,230,3a,3a,1
705305,Jose Rodrigues Feedlot,37.1782,-120.28362,11489 East Harvey Pettit Road,Le Grand,Merced,95333,5S,#N/A,#N/A,#N/A,12011,2023,0,0,0,68,23,0,0,91,2b,3a,0
705307,"Cressey River, LLC Dairy",37.4224,-120.6796,10986 Livingston -Cressey Road,Livingston,Merced,95334,5S,#N/A,#N/A,#N/A,11154,2023,0,0,0,0,0,0,0,0,1,1,0
705318,Eugenio Azevedo Dairy #2,37.372,-120.6887,11159 Peach St,Livingston,Merced,95334,5S,#N/A,#N/A,#N/A,11155,2023,640,55,0,50,0,0,0,745,1,1,1
705401,Azevedo Farms,37.3413,-120.7988,3737 Weir Avenue,Livingston,Merced,95334,5S,#N/A,#N/A,#N/A,11156,2023,280,20,40,0,0,0,0,340,1,1,1
705402,Manuel & Carlos Bettencourt Dairy,37.346968,-120.796136,4100  Weir Avenue,Livingston,Merced,95334,5S,#N/A,#N/A,#N/A,12012,2023,0,0,0,0,0,0,0,0,2a,3g,0
705403,Soares Dairy Farms Inc,37.0794,-120.8777,14515 Badger Flat Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11157,2023,675,110,228,132,104,86,0,1335,1,1,1
705406,"Den-K Holsteins, Inc.",37.0952,-120.7734,13235 South Baker Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11158,2023,374,0,0,0,0,0,0,374,1,1,1
705408,John Machado Dairy,37.1143,-120.8941,22495 West China Camp Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11159,2023,445,66,286,206,50,72,0,1125,1,1,1
705409,John Machado Heifer Facility,37.1145,-120.8891,21777 CHINA CAMP RD,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11725,2023,0,0,0,0,0,0,0,0,2a,2a,0
705410,Carlos and Deolinda Lopes Trust Dairy,36.9548,-120.806,17273 West Cotton Gin Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11160,2023,578,47,215,195,145,55,0,1235,1,1,1
705411,Robert L Silva Dairy,37.015,-120.8645,20508 Cotton Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11161,2023,400,65,122,139,30,0,0,756,1,1,1
705412,Den-K Heifer Corrals,37.0977,-120.736,13621 West Henry Miller Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11901,2023,0,0,74,76,0,0,0,150,2a,3b,0
705413,Royce and Randi Mull Dairy,37.0988,-120.7705,15475 Henry Miller Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11162,2023,0,0,0,0,0,0,0,0,2c,2c,0
705418,Nunes Bros Inc Dairy,37.0616,-120.8917,22116 West Hwy 152,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11163,2023,700,110,200,250,50,0,0,1310,1,1,1
705423,Godinho Heifer Ranch,37.0975,-120.8651,13140 S Johnson,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11683,2023,0,0,1161,963,906,0,0,3030,1,1,0
705424,John & Nicole Santos Dairy,36.9575,-120.8384,22759 South Mercey Springs Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11164,2023,1268,183,0,0,257,0,0,1708,1,1,1
705426,Soares Dairy Farms - Mercy Springs,36.9732,-120.8367,21750 South Mercey Springs Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11165,2023,378,52,48,32,35,40,0,585,1,1,1
705429,Codorniz Dairy,37.0347,-120.8161,17512 Philips Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11166,2023,0,0,0,0,0,0,0,0,2b,2e,0
705430,"Soares Dairy Farms, Inc. - Pioneer Dairy",37.0421,-120.8887,21948 Pioneer Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11167,2023,0,0,0,0,0,0,0,0,1,1,0
705431,Manuel Avila Dairy,37.0153,-120.8231,18785 Ward Road,Los Banos,Merced,93635,5S,#N/A,#N/A,#N/A,11168,2023,0,0,100,150,150,0,0,400,2c,3a,0
705432,Antonio Brasil Dairy,37.0626,-120.5286,15373 South Flanagan Road,Dos Palos,Merced,93620,5S,2013,2016,AgSTAR,11169,2023,2228,340,1092,669,376,0,0,4705,1,1,1
705435,Antonio and Lucilia Amaral Dairy,37.2949,-120.5882,5520 Brooks Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11170,2023,0,20,10,10,5,0,0,45,2a,3a,0
705436,Belo Ranches,37.2843,-120.5758,238 South Buhach Road,Merced,Merced,95342,5S,#N/A,#N/A,#N/A,11171,2023,0,0,490,1097,561,11,0,2159,1,1,0
705438,IS-MI Azevedo Dairy,37.2213,-120.4203,3499 Bvd Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11172,2023,0,0,0,0,0,0,0,0,2a,2a,0
705439,Dutch Door Dairy,37.2237,-120.4252,3493 BVD Avenue,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11173,2023,590,65,0,0,0,0,0,655,1,1,1
705440,MKM Dairy,37.2728687,-120.5895826,5605  Dickenson Ferry Road,Merced,Merced,95341,5S,#N/A,#N/A,#N/A,12013,2023,0,0,0,0,0,0,0,0,2a,2a,0
705441,Beverly Schick Facility,37.3208,-120.5479,3460 West Elliott Avenue,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11174,2023,0,0,0,0,0,0,0,0,2b,2b,0
705442,Blue Sky Dairy,37.3525,-120.5473,4390 North Fox Road,Merced,Merced,95301,5S,2026,NaN,DDRDP,11175,2023,1860,0,0,0,0,0,0,1860,1,1,1
705443,Helena or Elizabeth Dias,37.3715,-120.5502,5733 North Fox Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11176,2023,0,0,0,0,0,0,0,0,2c,2c,0
705444,"Matos Dairy - Franklin Facility/California Dairy Farms, LLC",37.318,-120.5367,1912 Franklin Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11177,2023,485,43,92,0,0,0,0,620,1,1,1
705445,Blue Sky Dairy #2,37.3441,-120.5371,3874 North Franklin Road,Merced,Merced,95348,5S,#N/A,#N/A,#N/A,11178,2023,0,291,83,0,0,0,0,374,1,1,0
705446,Barcellos Dairy,37.3296,-120.5588,2892 North Gurr Road,Atwater,Merced,95301,5S,#N/A,#N/A,#N/A,11179,2023,350,54,51,104,64,71,0,694,1,1,1
705447,Former Manuel Teixeira Dairy,37.331419,-120.557942,3026 North Gurr Road,Atwater,Merced,95301,5S,#N/A,#N/A,#N/A,12014,2023,0,0,0,0,0,0,0,0,2b,2b,0
705448,"Meirinho Holsteins, LP",37.2152,-120.4326,4890 South Healy Road,Merced,Merced,95340,5S,2022,NaN,DDRDP,11180,2023,3230,500,1230,940,440,450,0,6790,1,1,1
705449,Healy Ranch Dairy,37.2541,-120.4337,2222 South Healy Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11181,2023,113,155,0,554,523,0,0,1345,3a,3a,1
705450,Nunes Dairy,37.2608,-120.4334,1730 Healy Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11182,2023,899,148,278,233,163,0,0,1721,1,1,1
705453,PH Ranch #2,37.2503,-120.4837,2433 Los Banos Highway,Merced,Merced,93540,5S,#N/A,#N/A,#N/A,11183,2023,700,110,10,0,0,0,0,820,1,1,1
705454,5 H Farms,37.2047,-120.4929,5851 South Hwy 59 Highway,Merced,Merced,95340,5S,2021,NaN,DDRDP,11184,2023,2060,340,580,0,300,0,0,3280,1,1,1
705456,J & M Nascimento Dairy,37.4877,-120.5002,13656 North Hwy 59 Highway,Merced,Merced,95348,5S,#N/A,#N/A,#N/A,11185,2023,0,0,0,0,0,0,0,0,2a,2a,0
705462,Joe & Renee Barroso Dairy,37.2291,-120.3658,6903 East Legrand Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11186,2023,680,115,150,92,64,59,0,1160,1,1,1
705469,Double B Dairy #2,37.2509,-120.3574,7205 Mariposa Way,Merced,Merced,95341,5S,#N/A,#N/A,#N/A,11187,2023,0,0,0,0,0,0,0,0,2e,2e,0
705471,Hoogendam Dairy,37.2315,-120.4563,1754 McNamara Road,Merced,Merced,95341,5S,2022,NaN,DDRDP,11188,2023,2185,335,950,675,0,0,0,4145,1,1,1
705476,Manuel Oliveira Dairy,37.2793,-120.5643,4235 Oak Avenue,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11189,2023,1145,80,450,362,135,206,0,2378,1,1,1
705479,Fred Melo Dairy,37.2684,-120.6016,1319 South Quinley Avenue,Merced,Merced,95340,5S,2024,NaN,DDRDP,11190,2023,1907,190,1025,975,860,635,0,5592,1,1,1
705480,Sandy Mush Crosses,37.1856,-120.5876,5241 West Sandy Mush Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11191,2023,750,85,70,80,70,100,0,1155,1,1,1
705482,T & C Louters Dairy,37.1856,-120.5088,921 West Sandy Mush Road,Merced,Merced,95341,5S,NaN,NaN,AgSTAR,11192,2023,600,100,85,150,0,0,0,935,1,1,1
705486,Maximinio Silveira Dairy #2,37.237,-120.4086,3465 Thrift Road,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11193,2023,440,245,0,0,0,0,0,685,3a,3a,1
705493,Rosa Dairy Farms,37.3325,-120.5526,3105 Trindade Road,Atwater,Merced,95301,5S,#N/A,#N/A,#N/A,11194,2023,500,63,196,135,45,0,0,939,1,1,1
705494,Manuel Vieira Jr Dairy,37.3735,-120.4986,5843 North Utah Road,Merced,Merced,95348,5S,#N/A,#N/A,#N/A,11195,2023,0,0,30,20,0,0,0,50,1,1,0
705495,Eugenio Azavedo Dairy #4,37.2659,-120.4564,1730 Vassar Avenue,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11196,2023,33,0,5,0,0,0,0,38,3a,3a,1
705496,Double B Dairy,37.2363,-120.3833,5817 East Worden Avenue,Merced,Merced,95340,5S,#N/A,#N/A,#N/A,11197,2023,1240,115,0,0,0,0,0,1355,1,1,1
705497,Silveira Brothers Dairy #1,37.3046,-120.9939,27890 Brazo Road,Newman,Merced,95360,5S,#N/A,#N/A,#N/A,11198,2023,2045,261,243,0,0,0,0,2549,1,1,1
705498,Luis M. Azevedo Dairy,37.29967,-121.01984,754 North Prince,Newman,Merced,95360,5S,#N/A,#N/A,#N/A,12015,2023,0,0,0,0,0,0,0,0,2a,3g,0
705499,Toste Dairy,37.2977,-120.988,609 Santa Fe Grade,Newman,Merced,95360,5S,#N/A,#N/A,#N/A,11199,2023,1450,170,175,750,250,0,0,2795,1,1,1
705501,Fagundes Bros. Dairy #3,37.4974,-120.5176,2430 Turlock Road,Snelling,Merced,95369,5S,#N/A,#N/A,#N/A,11200,2023,1063,108,0,0,0,0,0,1171,1,1,1
705502,Fagundes Bros. Dairy #4,37.5041,-120.5218,14877 Cox Ferry Road,Snelling,Merced,95369,5S,#N/A,#N/A,#N/A,11201,2023,838,72,0,0,0,0,0,910,1,1,1
705503,Michael Brasil Dairy,37.3448,-120.8196,18254 First Avenue,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11202,2023,1578,270,278,243,0,0,0,2369,1,1,1
705505,Anchor J Dairy,37.3373,-120.9319,24507 First Avenue,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11203,2023,4200,631,1400,1000,400,400,0,8031,1,1,1
705508,Oliveira Dairy,37.3448,-120.853,3991 Lander Avenue,Stevinson,Merced,95374,5S,NaN,NaN,AgSTAR,11204,2023,650,60,178,195,162,181,0,1426,1,1,1
705510,Souza Bros Dairy,37.3444,-120.8782,3887 McCullagh Road,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11205,2023,560,95,462,120,205,0,0,1442,1,1,1
705511,3 D Dores Dairy,37.3477,-120.8644,20751 West River Road,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11206,2023,0,0,0,0,0,0,0,0,2a,2a,0
705512,John Baptista Facility,37.3468,-120.8658,20755 West River Road,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11207,2023,0,0,0,0,0,0,0,0,1,1,0
705514,Dias Family Dairy,37.3368,-120.8755,21330 West Second Avenue,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11208,2023,302,43,80,106,0,0,0,531,1,1,1
705515,Joe Lewis,37.3344,-120.9209,23489 West Second Avenue,Stevinson,Merced,95324,5S,#N/A,#N/A,#N/A,11209,2023,0,0,0,700,0,0,0,700,2c,3a,0
705517,Xavier Grow Yard,37.3349,-120.8962,22368 Second Avenue,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11210,2023,0,0,0,700,0,0,0,700,1,1,0
705519,Michael Brasil Dairy #2,37.3597,-120.8323,4971 Van Clief Road,Stevinson,Merced,95374,5S,#N/A,#N/A,#N/A,11211,2023,0,0,0,0,0,0,0,0,1,1,0
705523,F & A Lemos Dairy,37.4903,-120.7463,14373 East Avenue,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,11212,2023,585,70,200,240,75,85,0,1255,1,1,1
705524,J & M Bettencourt Dairy,37.4918,-120.7366,13831 East Avenue,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,11213,2023,990,210,110,40,0,0,0,1350,1,1,1
705525,Vierra Dairy Farms #2,37.4399,-120.8528,20167 Fowler Avenue,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,11214,2023,0,0,0,0,0,0,0,0,2b,2b,0
705526,"Golf Link Ranches, LLC",37.4362,-120.8312,10220 Golf Link Road,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,11215,2023,0,0,300,0,0,0,0,300,1,1,0
705527,Dan Perry,37.5021,-120.8055,1008 North Verduga Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11216,2023,0,0,0,0,0,0,0,0,1,1,0
705528,Jose & Teresa Soares Dairy #1,37.4562,-120.7762,11076 North Vincent Road,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,11217,2023,1125,230,0,225,670,1600,0,3850,1,1,1
705529,Maria Borges Farms,37.4716473,-120.7757381,12606 North Vincent Road,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,12016,2023,0,0,185,0,0,0,6,191,1,1,0
705530,Gabriel Machado & Sons Dairy,37.4695,-120.7756,12266 N Vincent Road,Turlock,Merced,95380,5S,#N/A,#N/A,#N/A,11218,2023,597,75,204,170,135,130,0,1311,1,1,1
705531,Cardoso Dairy,37.434,-120.5345,2720 Kenney Avenue,Winton,Merced,95388,5S,#N/A,#N/A,#N/A,11219,2023,300,45,300,150,150,100,0,1045,1,1,1
705532,Jose C. Pereira Dairy,37.4341,-120.5488,3470 Oakdale Road,Winton,Merced,95388,5S,#N/A,#N/A,#N/A,11220,2023,0,0,0,0,0,0,0,0,2b,2b,0
705533,Milk Made Dairy,37.4612,-120.623,7509 Oakdale Road,Snelling,Merced,95369,5S,#N/A,#N/A,#N/A,11221,2023,1690,275,275,700,575,0,0,3515,1,1,1
705534,Hultgren Dairy,37.4196,-120.6482,8878 Palm Avenue,Winton,Merced,95388,5S,#N/A,#N/A,#N/A,11222,2023,0,0,0,0,0,0,0,0,2e,2e,0
705535,Palm Dairy,37.4203,-120.6247,7660 Palm Avenue,Winton,Merced,95388,5S,#N/A,#N/A,#N/A,11223,2023,0,0,0,0,0,0,0,0,2a,2c,0
705536,Tierra Buena Heifer Ranch,37.4135,-120.615,8661 North Winton Way,Winton,Merced,95388,5S,#N/A,#N/A,#N/A,11224,2023,0,0,0,690,0,0,0,690,1,1,0
705537,Top Of The Line Dairy,38.846,-121.403,6287 East Catlett Road,Lincoln,Placer,95648,5S,#N/A,#N/A,#N/A,11225,2023,550,110,250,200,125,0,0,1235,3a,3a,1
